trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye
20180209,SSE,604833557210.0,27580819000.0,38457409871.0,3573356841.0,104990562.0,608406914051.0
20180212,SSE,600926938548.0,16839248965.0,20745867627.0,3754839053.0,100772812.0,604681777601.0
20180213,SSE,595328087592.0,16338479817.0,21937330773.0,3824705594.0,72708581.0,599152793186.0
20180214,SSE,587596708400.0,9746397185.0,17477776377.0,3390879358.0,38697420.0,590987587758.0
20180222,SSE,590374192560.0,19397930848.0,16620446688.0,4218365813.0,141429804.0,594592558373.0
20180223,SSE,590318411364.0,17836336744.0,17892117940.0,4279690057.0,80715203.0,594598101421.0
20180226,SSE,592714977109.0,25753904633.0,23357338888.0,4324525319.0,97710691.0,597039502428.0
20180227,SSE,593011785899.0,22856603849.0,22559795059.0,4210700362.0,74280906.0,597222486261.0
20180228,SSE,594617162664.0,21297493208.0,19692116443.0,4152781574.0,90028782.0,598769944238.0
20180301,SSE,595939917864.0,20597765093.0,19275009893.0,4026257637.0,81985449.0,599966175501.0
20180302,SSE,595361568569.0,19133250564.0,19711599859.0,3842126390.0,65974083.0,599203694959.0
20180305,SSE,595049930410.0,18212115131.0,18523753290.0,3948000137.0,87456226.0,598997930547.0
20180306,SSE,597537104191.0,27621735488.0,25134561707.0,4228810764.0,120845036.0,601765914955.0
20180307,SSE,596969079947.0,21333658687.0,21901682931.0,4372211579.0,142019595.0,601341291526.0
20180308,SSE,597940210780.0,19508623178.0,18537492345.0,4143832074.0,80078000.0,602084042854.0
20180309,SSE,597050145863.0,22987739737.0,23877804654.0,4172074169.0,85716362.0,601222220032.0
20180312,SSE,600045856188.0,30147045291.0,27151334966.0,4192577698.0,92955878.0,604238433886.0
20180313,SSE,599568767827.0,23243312776.0,23720401137.0,3983416506.0,83299271.0,603552184333.0
20180314,SSE,600345441237.0,21844321789.0,21067648379.0,3963230726.0,86252615.0,604308671963.0
20180315,SSE,601172365606.0,20560258426.0,19733334057.0,4072190209.0,101371412.0,605244555815.0
20180316,SSE,600603525889.0,19655255713.0,20224095430.0,3832651624.0,70720573.0,604436177513.0
20180319,SSE,601576470724.0,19786309333.0,18813364498.0,4072476369.0,115183057.0,605648947093.0
20180320,SSE,602106366122.0,19071274527.0,18541379129.0,4011255918.0,90705615.0,606117622040.0
20180321,SSE,603579457196.0,24618884450.0,23145793376.0,4183191496.0,113223929.0,607762648692.0
20180322,SSE,603796655509.0,19824211088.0,19607012775.0,3894306402.0,87921061.0,607690961911.0
20180323,SSE,593792703708.0,25850609555.0,35854561356.0,3855268470.0,134572126.0,597647972178.0
20180326,SSE,597411337395.0,24175340823.0,20556707136.0,3755175967.0,108943854.0,601166513362.0
20180327,SSE,599442144212.0,25598099415.0,23567292598.0,3910564069.0,109508379.0,603352708281.0
20180328,SSE,599307494218.0,21615504204.0,21750154198.0,4001345465.0,131261267.0,603308839683.0
20180329,SSE,600145215249.0,24031744677.0,23194023646.0,4173749355.0,130956766.0,604318964604.0
20180330,SSE,598855912677.0,21090897971.0,22380200543.0,4064850235.0,75362505.0,602920762912.0
20180402,SSE,601030714928.0,26034092292.0,23859290041.0,4206509899.0,114597342.0,605237224827.0
20180403,SSE,601169419027.0,19661769790.0,19523065691.0,3950267728.0,72416614.0,605119686755.0
20180404,SSE,598181552536.0,19443610928.0,22431477419.0,3819740711.0,64327859.0,602001293247.0
20180409,SSE,599650337034.0,19593413352.0,18124628854.0,3990578093.0,92769980.0,603640915127.0
20180410,SSE,599080845943.0,21979137912.0,22548629003.0,4362450284.0,139240721.0,603443296227.0
20180411,SSE,599689679276.0,22023899412.0,21415066079.0,4396595995.0,91789260.0,604086275271.0
20180412,SSE,600424988033.0,18548690772.0,17813382015.0,4234501220.0,58490691.0,604659489253.0
20180413,SSE,599833935982.0,16441860274.0,17032912325.0,4227629771.0,73493670.0,604061565753.0
20180416,SSE,601024882857.0,20552602328.0,19361655453.0,4284273761.0,104403224.0,605309156618.0
20180417,SSE,600284382263.0,18703544217.0,19444044811.0,4090618073.0,93695430.0,604375000336.0
20180418,SSE,600098082128.0,20640351247.0,20826651382.0,4211713806.0,121604143.0,604309795934.0
20180419,SSE,599180521526.0,20126295238.0,21043855840.0,4345560275.0,100439088.0,603526081801.0
20180420,SSE,596545372671.0,18648208020.0,21283356875.0,4227127835.0,97231955.0,600772500506.0
20180423,SSE,596995595435.0,17269095574.0,16818872810.0,4153763852.0,86147091.0,601149359287.0
20180424,SSE,596377635708.0,20668951583.0,21286911310.0,4297552965.0,102620337.0,600675188673.0
20180425,SSE,597019402304.0,17402108733.0,16760342137.0,4191882772.0,66085362.0,601211285076.0
20180426,SSE,596178122764.0,17853488136.0,18694767676.0,4068722777.0,61633457.0,600246845541.0
20180427,SSE,592867415552.0,18335751591.0,21646458803.0,3973500134.0,61458180.0,596840915686.0
20180502,SSE,592911559958.0,17814502974.0,17770358568.0,4128773924.0,99870623.0,597040333882.0
20180503,SSE,591987078108.0,17460205873.0,18384687723.0,4185001993.0,84167918.0,596172080101.0
20180504,SSE,590434735762.0,15158223349.0,16710565695.0,4228599065.0,98736108.0,594663334827.0
20180507,SSE,591629638695.0,19854191481.0,18659288548.0,4410626492.0,100528562.0,596040265187.0
20180508,SSE,592400524194.0,20998883416.0,20227997917.0,4722284750.0,149281168.0,597122808944.0
20180509,SSE,593703956355.0,16553893663.0,15250461502.0,4444716543.0,84683609.0,598148672898.0
20180510,SSE,594735071550.0,18640720276.0,17609605081.0,4548945214.0,85473140.0,599284016764.0
20180511,SSE,592719427747.0,17227451352.0,19243095155.0,4392449312.0,74526602.0,597111877059.0
20180514,SSE,592905263679.0,17647263423.0,17461427491.0,4573646168.0,86415258.0,597478909847.0
20180515,SSE,593410196752.0,16843274130.0,16338341057.0,4605082468.0,78345394.0,598015279220.0
20180516,SSE,594416330170.0,18589326461.0,17583193043.0,4596491045.0,82670037.0,599012821215.0
20180517,SSE,595158136870.0,14970481628.0,14228674928.0,4453809437.0,74778911.0,599611946307.0
20180518,SSE,594145598040.0,17450293668.0,18462832498.0,4611049856.0,90639341.0,598756647896.0
20180521,SSE,595880340436.0,22954339139.0,21219596743.0,4774908811.0,91042411.0,600655249247.0
20180522,SSE,597985960989.0,20130655107.0,18025034554.0,4738431993.0,66217588.0,602724392982.0
20180523,SSE,599797085094.0,20767927369.0,18956803264.0,4664544356.0,62945590.0,604461629450.0
20180524,SSE,600564172688.0,16063644818.0,15296557224.0,4648493040.0,58069877.0,605212665728.0
20180525,SSE,598455827921.0,15692437026.0,17800781793.0,4599410124.0,53232829.0,603055238045.0
20180528,SSE,598949037435.0,16829970023.0,16336760509.0,4694646611.0,55866482.0,603643684046.0
20180529,SSE,597965012117.0,17611399398.0,18595424716.0,4817925876.0,72331953.0,602782937993.0
20180530,SSE,595635486365.0,17126411578.0,19455937330.0,4667892780.0,72201621.0,600303379145.0
20180531,SSE,595372987763.0,16761954362.0,17024452964.0,4846718115.0,73765112.0,600219705878.0
20180601,SSE,592445445276.0,14018863627.0,16946406114.0,4799782262.0,64251426.0,597245227538.0
20180604,SSE,590840188900.0,13965747617.0,15571003993.0,4899141075.0,76890586.0,595739329975.0
20180605,SSE,591074705741.0,15907349459.0,15672832618.0,5049180803.0,64045536.0,596123886544.0
20180606,SSE,590709945434.0,15375328504.0,15740088811.0,5119333953.0,71699058.0,595829279387.0
20180607,SSE,590959804095.0,16991538468.0,16741679807.0,5184910940.0,66320004.0,596144715035.0
20180608,SSE,589088015126.0,14348962045.0,16220751014.0,4922931680.0,60109192.0,594010946806.0
20180611,SSE,588485005458.0,12811528887.0,13414538555.0,5065021647.0,71841306.0,593550027105.0
20180612,SSE,588519533549.0,15173608534.0,15139080443.0,5296550864.0,84532721.0,593816084413.0
20180613,SSE,587140793988.0,13060641153.0,14439380714.0,5164104663.0,70725188.0,592304898651.0
20180614,SSE,586589031060.0,13899414423.0,14451177351.0,5357453951.0,104221319.0,591946485011.0
20180615,SSE,581569561529.0,13870458115.0,18889927646.0,5203729466.0,82037661.0,586773290995.0
20180619,SSE,567849953722.0,19075444718.0,32795052525.0,5227368870.0,133522454.0,573077322592.0
20180620,SSE,564645936794.0,14020014696.0,17224031624.0,4975410577.0,71138015.0,569621347371.0
20180621,SSE,560808688544.0,14801185938.0,18638434188.0,5173590371.0,115815936.0,565982278915.0
20180622,SSE,558196136785.0,11381925807.0,13994477566.0,4965075587.0,58778229.0,563161212372.0
20180625,SSE,556875334203.0,11757098952.0,13077901534.0,5258259159.0,99921430.0,562133593362.0
20180626,SSE,556636105493.0,12576291197.0,12815519907.0,5190087507.0,74059593.0,561826193000.0
20180627,SSE,555886983956.0,13003328483.0,13752450020.0,5380856938.0,115157843.0,561267840894.0
20180628,SSE,555085668675.0,11535268881.0,12336584162.0,5240011996.0,79984555.0,560325680671.0
20180629,SSE,553522416883.0,13029951416.0,14593203208.0,5436131119.0,99427264.0,558958548002.0
20180702,SSE,552525463016.0,13822745385.0,14819699252.0,5458416822.0,115421849.0,557983879838.0
20180703,SSE,552690105369.0,15247081510.0,15082439157.0,5506176897.0,118558812.0,558196282266.0
20180704,SSE,549414701907.0,9905878496.0,13181281958.0,5493794460.0,100734396.0,554908496367.0
20180705,SSE,546020776894.0,10580490356.0,13974415369.0,5496431511.0,100017594.0,551517208405.0
20180706,SSE,543489414407.0,12896260866.0,15427623353.0,5537590785.0,100828306.0,549027005192.0
20180709,SSE,542012974350.0,11893969265.0,13370409322.0,5839181315.0,102767274.0,547852155665.0
20180710,SSE,541878346674.0,11889884588.0,12024512264.0,5966656000.0,88033139.0,547845002674.0
20180711,SSE,539487029849.0,11414643702.0,13805960527.0,5788339371.0,98760946.0,545275369220.0
20180712,SSE,540247707295.0,15746282870.0,14985605424.0,5941896813.0,88124579.0,546189604108.0
20180713,SSE,538340528874.0,12579504304.0,14486682725.0,5820349633.0,68637546.0,544160878507.0
20180716,SSE,538527240085.0,12420489520.0,12233778309.0,5861316303.0,79501499.0,544388556388.0
20180717,SSE,539103125579.0,12094301625.0,11518416131.0,5727286398.0,82144955.0,544830411977.0
20180718,SSE,538559054640.0,13026577818.0,13570648757.0,5811492042.0,84462991.0,544370546682.0
20180719,SSE,536935848153.0,11438197205.0,13061403692.0,5878888200.0,93128766.0,542814736353.0
20180720,SSE,534906513435.0,14671769781.0,16701104499.0,6136873656.0,102540870.0,541043387091.0
20180723,SSE,534001675133.0,18718068986.0,19622907288.0,6397855276.0,123205923.0,540399530409.0
20180724,SSE,533653883014.0,23085285680.0,23433077799.0,6382280611.0,93078625.0,540036163625.0
20180725,SSE,534356990639.0,16247928748.0,15544821123.0,6477483650.0,102713437.0,540834474289.0
20180726,SSE,535637045599.0,15646868964.0,14366814004.0,6388379072.0,81111324.0,542025424671.0
20180727,SSE,533848926644.0,11868522985.0,13656641940.0,6307997397.0,58855822.0,540156924041.0
20180730,SSE,533625257352.0,13499201549.0,13722870841.0,6323144046.0,69563110.0,539948401398.0
20180731,SSE,532916979958.0,10350154724.0,11058432118.0,6323746312.0,66856262.0,539240726270.0
20180801,SSE,532068228664.0,14136774587.0,14985525881.0,6390027018.0,100488448.0,538458255682.0
20180802,SSE,531174597926.0,14845841305.0,15739472043.0,6029617951.0,83721012.0,537204215877.0
20180803,SSE,528810410344.0,10333969639.0,12698157221.0,5914439526.0,81369704.0,534724849870.0
20180806,SSE,527221789894.0,11333112080.0,12921732530.0,5923876449.0,87366585.0,533145666343.0
20180807,SSE,526392695026.0,13647402301.0,14476497169.0,6336605165.0,124365541.0,532729300191.0
20180808,SSE,524900753790.0,12148588753.0,13640529989.0,6241793362.0,95724617.0,531142547152.0
20180809,SSE,524594839263.0,14142305620.0,14448220147.0,6338098485.0,90919810.0,530932937748.0
20180810,SSE,522761979654.0,10717952130.0,12550811739.0,6135874304.0,49297801.0,528897853958.0
20180813,SSE,523722819418.0,12671000229.0,11710160465.0,6164675703.0,72899310.0,529887495121.0
20180814,SSE,523860576227.0,10256594514.0,10118837705.0,6203418052.0,69657655.0,530063994279.0
20180815,SSE,523990050346.0,11141066644.0,11011592525.0,6247687582.0,95509976.0,530237737928.0
20180816,SSE,524345738232.0,11552028924.0,11196341038.0,6203281111.0,83446586.0,530549019343.0
20180817,SSE,522737305344.0,10584388929.0,12192821817.0,6015570649.0,71621983.0,528752875993.0
20180820,SSE,521423369451.0,10005551727.0,11319487620.0,6208372544.0,80791652.0,527631741995.0
20180821,SSE,520047585196.0,11255287603.0,12631071858.0,6419033360.0,89835700.0,526466618556.0
20180822,SSE,519198247652.0,8808470525.0,9657808069.0,6316111281.0,56607463.0,525514358933.0
20180823,SSE,519453159802.0,10581583524.0,10326671374.0,6383123967.0,70671234.0,525836283769.0
20180824,SSE,517564307970.0,9256500111.0,11145351943.0,6378304598.0,75249287.0,523942612568.0
20180827,SSE,517733060699.0,14074148451.0,13905395722.0,6523414365.0,76750583.0,524256475064.0
20180828,SSE,517411048779.0,11740251929.0,12062263849.0,6441768720.0,59946345.0,523852817499.0
20180829,SSE,516904203797.0,9502132118.0,10008977100.0,6431264111.0,54132688.0,523335467908.0
20180830,SSE,516491992705.0,9908792121.0,10321003213.0,6351537378.0,55828287.0,522843530083.0
20180831,SSE,513956376664.0,9304499170.0,11840115211.0,6267288303.0,65117617.0,520223664967.0
20180903,SSE,513290990055.0,9043222146.0,9708608755.0,6395865599.0,58590497.0,519686855654.0
20180904,SSE,513182458484.0,11223222793.0,11331754364.0,6537663165.0,62339495.0,519720121649.0
20180905,SSE,513010193653.0,10053210464.0,10225475295.0,6412329432.0,71523337.0,519422523085.0
20180906,SSE,513256982251.0,9608460313.0,9361671715.0,6381320737.0,71344598.0,519638302988.0
20180907,SSE,511137883134.0,9921058468.0,12040157585.0,6369394369.0,67828582.0,517507277503.0
20180910,SSE,509479248423.0,8875075988.0,10533710699.0,6281188399.0,71392454.0,515760436822.0
20180911,SSE,508866481182.0,8123435533.0,8736202774.0,6189182779.0,66991260.0,515055663961.0
20180912,SSE,508765532668.0,8002677463.0,8103625977.0,6078028399.0,53396585.0,514843561067.0
20180913,SSE,508467827596.0,10491937857.0,10789642929.0,6142824037.0,79973742.0,514610651633.0
20180914,SSE,506009498734.0,8382618687.0,10840947549.0,6177933709.0,79063831.0,512187432443.0
20180917,SSE,504993237974.0,7289053681.0,8305314441.0,6134288971.0,63432849.0,511127526945.0
20180918,SSE,504631339773.0,11111861194.0,11473759395.0,6504278160.0,128132152.0,511135617933.0
20180919,SSE,502678815221.0,12564942247.0,14517466799.0,6653614608.0,114817339.0,509332429829.0
20180920,SSE,501271444915.0,9394648535.0,10802018841.0,6578365657.0,53490103.0,507849810572.0
20180921,SSE,498777152833.0,14696528658.0,17190820740.0,6719384774.0,93752742.0,505496537607.0
20180925,SSE,499653250243.0,12021682276.0,11145584866.0,6508750346.0,64425761.0,506162000589.0
20180926,SSE,499093628658.0,14668100299.0,15227721884.0,6803855948.0,116614737.0,505897484606.0
20180927,SSE,497647547449.0,11426969305.0,12873050514.0,6625016713.0,65247485.0,504272564162.0
20180928,SSE,492989890192.0,11449499099.0,16107156356.0,6579183795.0,58705161.0,499569073987.0
20181008,SSE,496333847498.0,16604993961.0,13261036655.0,6373994495.0,69433659.0,502707841993.0
20181009,SSE,496798379422.0,10432337592.0,9967805668.0,6530696251.0,75195563.0,503329075673.0
20181010,SSE,496692130111.0,10218445695.0,10324695006.0,6500221990.0,70941838.0,503192352101.0
20181011,SSE,489362003478.0,15297236005.0,22627362638.0,6030483129.0,104965230.0,495392486607.0
20181012,SSE,482668130673.0,11922965049.0,18616837854.0,6079655317.0,108646344.0,488747785990.0
20181015,SSE,479708528447.0,9157493390.0,12117095616.0,6092805129.0,91507386.0,485801333576.0
20181016,SSE,475305265051.0,9694959177.0,14098222573.0,6065648758.0,98620186.0,481370913809.0
20181017,SSE,472763724975.0,10739959108.0,13281499184.0,6137710907.0,95738444.0,478901435882.0
20181018,SSE,470159311394.0,8745084559.0,11349498140.0,6043042341.0,89550148.0,476202353735.0
20181019,SSE,466894473017.0,11285156917.0,14549995294.0,6232229493.0,109652823.0,473126702510.0
20181022,SSE,467650052315.0,20309061131.0,19553481833.0,6791075394.0,156385311.0,474441127709.0
20181023,SSE,468538487733.0,16983554594.0,16095119176.0,6631903685.0,115056142.0,475170391418.0
20181024,SSE,468452250683.0,14172966361.0,14259203411.0,6860620570.0,144239474.0,475312871253.0
20181025,SSE,468119435880.0,13668498858.0,14001313661.0,6836314483.0,111500191.0,474955750363.0
20181026,SSE,467169473732.0,12558394091.0,13508356239.0,6664265205.0,86679903.0,473833738937.0
20181029,SSE,467955868930.0,12025543449.0,11239148251.0,6531241081.0,85497954.0,474487110011.0
20181030,SSE,466687049647.0,14558310220.0,15827129503.0,6837184270.0,139169130.0,473524233917.0
20181031,SSE,466160156064.0,14153148211.0,14680041794.0,6996687698.0,116379112.0,473156843762.0
20181101,SSE,465870071113.0,17137760322.0,17427845273.0,7110507259.0,117357218.0,472980578372.0
20181102,SSE,464828736776.0,19849091432.0,20890425769.0,7219800758.0,117875872.0,472048537534.0
20181105,SSE,466115042931.0,17349425406.0,16063119251.0,7133329443.0,94767119.0,473248372374.0
20181106,SSE,466581343674.0,12923212376.0,12456911633.0,7093425549.0,102326506.0,473674769223.0
20181107,SSE,466902793065.0,14621002708.0,14299553317.0,7021329203.0,103129340.0,473924122268.0
20181108,SSE,466765910615.0,12385496362.0,12522378812.0,7064055157.0,112574016.0,473829965772.0
20181109,SSE,467006411052.0,11625464457.0,11384964020.0,6821653091.0,72131065.0,473828064143.0
20181112,SSE,468798812385.0,14356508015.0,12564106682.0,7085752463.0,104013068.0,475884564848.0
20181113,SSE,469651112918.0,20293806356.0,19441505823.0,7266641493.0,117261606.0,476917754411.0
20181114,SSE,471116952401.0,18183832857.0,16717993374.0,7124584991.0,106882673.0,478241537392.0
20181115,SSE,472299226346.0,17736388343.0,16554114398.0,7306742853.0,114308897.0,479605969199.0
20181116,SSE,471864498649.0,21651038537.0,22085766234.0,7106374624.0,82199523.0,478970873273.0
20181119,SSE,473853869819.0,22508046500.0,20518675330.0,7184138720.0,95842193.0,481038008539.0
20181120,SSE,475056211230.0,19727286603.0,18524945192.0,6950610858.0,98962184.0,482006822088.0
20181121,SSE,475233531812.0,15593288878.0,15415968296.0,6935754162.0,95112993.0,482169285974.0
20181122,SSE,475446195531.0,13029992143.0,12817328424.0,7127088124.0,130992636.0,482573283655.0
20181123,SSE,472689959467.0,13603404960.0,16359641024.0,6617169688.0,67836185.0,479307129155.0
20181126,SSE,472356414911.0,10603880737.0,10937425293.0,6857826040.0,118938280.0,479214240951.0
20181127,SSE,472518416397.0,10311147295.0,10149145809.0,6921498998.0,79656181.0,479439915395.0
20181128,SSE,471762479372.0,12021271672.0,12777208697.0,6923062423.0,83969136.0,478685541795.0
20181129,SSE,470522757696.0,12564996083.0,13804717759.0,6830567716.0,91752563.0,477353325412.0
20181130,SSE,468743399761.0,9849274010.0,11628631945.0,6859536436.0,87240526.0,475602936197.0
20181203,SSE,469245598003.0,19418344647.0,18916146405.0,7229588572.0,107693093.0,476475186575.0
20181204,SSE,469135276155.0,14808620158.0,14918942006.0,7242872772.0,87965523.0,476378148927.0
20181205,SSE,469009226480.0,13499366103.0,13625415778.0,7160856135.0,92081478.0,476170082615.0
20181206,SSE,470166691402.0,13740797451.0,12583332529.0,6875567625.0,95360789.0,477042259027.0
20181207,SSE,469305526326.0,9143076755.0,10004241831.0,6759226739.0,57060322.0,476064753065.0
20181210,SSE,469640781271.0,9392252034.0,9056997089.0,6695463184.0,85699396.0,476336244455.0
20181211,SSE,469293601471.0,8066600259.0,8413780059.0,6605861080.0,60569806.0,475899462551.0
20181212,SSE,469095178379.0,8481922578.0,8680345670.0,6694523570.0,66607188.0,475789701949.0
20181213,SSE,469359024408.0,13842831461.0,13578985432.0,6963324308.0,111139010.0,476322348716.0
20181214,SSE,467350549615.0,11184369207.0,13192844000.0,6547021947.0,72131272.0,473897571562.0
20181217,SSE,467686247128.0,10124632791.0,9788935278.0,6525530228.0,71970641.0,474211777356.0
20181218,SSE,467607913280.0,9500577283.0,9578911131.0,6372120420.0,80386476.0,473980033700.0
20181219,SSE,466785517266.0,8303447450.0,9125843464.0,6137428055.0,55914775.0,472922945321.0
20181220,SSE,467700056854.0,10660245549.0,9745705961.0,6036356598.0,81714578.0,473736413452.0
20181221,SSE,466520920169.0,8910954619.0,10090091304.0,5785523079.0,56456627.0,472306443248.0
20181224,SSE,466694612238.0,8058286210.0,7884594141.0,5942677972.0,94574734.0,472637290210.0
20181225,SSE,465977437816.0,11198667482.0,11915841904.0,5928863416.0,119637128.0,471906301232.0
20181226,SSE,465856293975.0,9000312721.0,9121456562.0,5920976211.0,84598375.0,471777270186.0
20181227,SSE,465434791784.0,10297963054.0,10719465245.0,6010134313.0,83213099.0,471444926097.0
20181228,SSE,461987376518.0,8230524637.0,11677939903.0,5807127861.0,64719099.0,467794504379.0
20190102,SSE,462351753650.0,9073727044.0,8709349912.0,5714014114.0,59090736.0,468065767764.0
20190103,SSE,461887281000.0,9187520553.0,9651993203.0,5854923494.0,79531121.0,467742204494.0
20190104,SSE,462250410730.0,13853868136.0,13490738406.0,6000748759.0,86298981.0,468251159489.0
20190107,SSE,462458355219.0,14233893206.0,14025948717.0,6202011515.0,85494668.0,468660366734.0
20190108,SSE,462472442828.0,11671232442.0,11657144833.0,6248209523.0,82313082.0,468720652351.0
20190109,SSE,461689424168.0,15835508236.0,16618526896.0,6378866662.0,119948522.0,468068290830.0
20190110,SSE,461532461893.0,12334029026.0,12490991301.0,6192451286.0,62726774.0,467724913179.0
20190111,SSE,460323775055.0,10693099107.0,11901785945.0,6193426510.0,74373837.0,466517201565.0
20190114,SSE,460947518023.0,10515099617.0,9891356649.0,6152103839.0,68758482.0,467099621862.0
20190115,SSE,460338181685.0,13309807755.0,13919144093.0,6283407281.0,103821564.0,466621588966.0
20190116,SSE,459037993700.0,11569730459.0,12869918444.0,6206006131.0,73966702.0,465243999831.0
20190117,SSE,458623130349.0,12779748834.0,13194612185.0,6214380734.0,84602763.0,464837511083.0
20190118,SSE,456668089943.0,14120002196.0,16075042602.0,6158543944.0,89668703.0,462826633887.0
20190121,SSE,456096234282.0,13498362054.0,14070217715.0,6168221783.0,74371675.0,462264456065.0
20190122,SSE,457169620037.0,12374675830.0,11301290075.0,5848841730.0,65296518.0,463018461767.0
20190123,SSE,456649149578.0,9593360205.0,10113830664.0,5832369934.0,56171399.0,462481519512.0
20190124,SSE,455891899209.0,11851467748.0,12608718117.0,5946914033.0,67123886.0,461838813242.0
20190125,SSE,452458688565.0,11015660718.0,14448871362.0,5889191154.0,67776226.0,458347879719.0
20190128,SSE,451157215423.0,11655037680.0,12956510822.0,5829807368.0,64843482.0,456987022791.0
20190129,SSE,449290368941.0,10847545001.0,12714391483.0,5698281406.0,75864009.0,454988650347.0
20190130,SSE,447513860371.0,8176777752.0,9953286322.0,5401332274.0,39910790.0,452915192645.0
20190131,SSE,444603342646.0,10652745126.0,13563262851.0,5291350496.0,58254087.0,449894693142.0
20190201,SSE,438481618486.0,9167907563.0,15289631723.0,5144864769.0,31657502.0,443626483255.0
20190211,SSE,441723272260.0,15233912673.0,11992258899.0,5560296496.0,84886710.0,447283568756.0
20190212,SSE,443198997474.0,16272580034.0,14796854820.0,5745346454.0,102740624.0,448944343928.0
20190213,SSE,445877866753.0,23431620671.0,20752751392.0,6129272703.0,128903463.0,452007139456.0
20190214,SSE,447472501005.0,18337413351.0,16742779099.0,6088145915.0,72213938.0,453560646920.0
20190215,SSE,449451785567.0,18711205768.0,16731921206.0,5736632641.0,62770838.0,455188418208.0
20190218,SSE,451906400957.0,25117598055.0,22662982665.0,6391062117.0,131952212.0,458297463074.0
20190219,SSE,455192743990.0,28625386942.0,25339043909.0,6260721866.0,95927415.0,461453465856.0
20190220,SSE,457184818881.0,23002027138.0,21009952247.0,6310806597.0,111531397.0,463495625478.0
20190221,SSE,459234809159.0,29335136538.0,27285146260.0,6528489311.0,133286029.0,465763298470.0
20190222,SSE,461954859629.0,32419548758.0,29699498288.0,6633130375.0,114939138.0,468587990004.0
20190225,SSE,472704160094.0,60257058289.0,49507757824.0,7439612565.0,200638905.0,480143772659.0
20190226,SSE,478155076613.0,61778381795.0,56327465276.0,7165801337.0,133725527.0,485320877950.0
20190227,SSE,484549266902.0,51742607833.0,45348417544.0,7058566556.0,139523339.0,491607833458.0
20190228,SSE,484555495642.0,34284100277.0,34277871537.0,6802372203.0,101264475.0,491357867845.0
20190301,SSE,484550188993.0,36818605234.0,36823911883.0,6972755094.0,133443657.0,491522944087.0
20190304,SSE,491719613594.0,61979499206.0,54810074605.0,7567714697.0,204847024.0,499287328291.0
20190305,SSE,499610506952.0,50007817140.0,42116923782.0,7526294846.0,144120423.0,507136801798.0
20190306,SSE,509414858080.0,65730782793.0,55926431665.0,7873221114.0,204309161.0,517288079194.0
20190307,SSE,519397678384.0,71739590059.0,61756769755.0,7681681754.0,168824246.0,527079360138.0
